#Parameters = {rdisk=19.1389; hdisk=2.921; rin=18.3515; hcup=25.5143; halcohol=17.78; wx=165.1; wth=12; wy=82.55; wz=558.8; wx2=250; wy2=220; erbase1=3.5; erbase11=0.03; a=52.07; b=12.7; c=38.862; depth=4; delth=2; er1=8; er11=0.3}
#"Frequency / GHz"	"S5,5 [Real/Imaginary Part] [Re]"	"S5,5 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
1.0700000000000	0.10015290000000	-0.16112673000000
1.0707000000000	0.10275134029920	-0.15911080866912
1.0714000000000	0.10538638600844	-0.15715592572724
1.0721000000000	0.10798963065316	-0.15520727720896
1.0728000000000	0.11052875839970	-0.15311988775948
1.0735000000000	0.11306070000000	-0.15093555000000
1.0742000000000	0.11544314860532	-0.14889793583137
1.0749000000000	0.11777112496978	-0.14673283489616
1.0756000000000	0.12029004058444	-0.14455231985553
1.0763000000000	0.12256037460265	-0.14237432468416
1.0770000000000	0.12489826000000	-0.14011639000000
1.0777000000000	0.12709558986779	-0.13774998925861
1.0784000000000	0.12926788507389	-0.13553728852766
1.0791000000000	0.13148513631807	-0.13321755210091
1.0798000000000	0.13360500559643	-0.13082274065816
1.0805000000000	0.13557726000000	-0.12846449000000
